CustomerID,TransactionId,ProductId,ProductType,quantity,price
554,TXN-0554-007,33,Clothing,4,224
554,TXN-0554-008,22,Clothing,1,309.32
555,TXN-0555-001,11,Home,3,108.31
555,TXN-0555-001,3,Electronics,1,183.7
555,TXN-0555-001,26,Beauty,5,263.34
555,TXN-0555-002,8,Electronics,1,226.44
555,TXN-0555-003,1,Toys,3,253.39
555,TXN-0555-003,21,Toys,3,209.37
555,TXN-0555-003,63,Home,1,120.18
555,TXN-0555-004,65,Electronics,4,228.78
555,TXN-0555-004,63,Beauty,1,281.77
555,TXN-0555-004,93,Clothing,1,326.95
555,TXN-0555-004,51,Electronics,3,416.24
555,TXN-0555-005,66,Clothing,3,167.2
555,TXN-0555-005,1,Beauty,4,451.87
555,TXN-0555-005,57,Clothing,4,322.41
556,TXN-0556-001,32,Clothing,5,97.76
556,TXN-0556-001,4,Beauty,5,454.35
556,TXN-0556-001,17,Beauty,3,58.43
556,TXN-0556-001,97,Clothing,1,414.08
556,TXN-0556-002,4,Home,2,425.67
556,TXN-0556-002,69,Beauty,1,443.47
556,TXN-0556-002,77,Beauty,3,19.59
556,TXN-0556-003,6,Home,3,36.79
556,TXN-0556-003,87,Home,3,428.65
556,TXN-0556-003,61,Beauty,1,233.14
556,TXN-0556-004,35,Toys,3,469.88
556,TXN-0556-004,57,Toys,4,456.62
556,TXN-0556-004,72,Home,2,317.22
556,TXN-0556-004,12,Clothing,3,415.58
557,TXN-0557-001,95,Toys,1,157.41
557,TXN-0557-001,39,Toys,1,470.32
557,TXN-0557-001,70,Toys,1,290.89
557,TXN-0557-001,16,Beauty,3,411.37
557,TXN-0557-002,90,Home,4,398.89
557,TXN-0557-002,52,Home,4,210.97
557,TXN-0557-002,10,Toys,3,68.98
557,TXN-0557-003,52,Beauty,1,244.55
557,TXN-0557-003,73,Clothing,1,227.68
557,TXN-0557-003,40,Electronics,1,466.33
557,TXN-0557-003,62,Home,1,68.82
557,TXN-0557-003,20,Clothing,5,7.08
557,TXN-0557-004,30,Electronics,4,254.88
557,TXN-0557-004,21,Home,4,330.27
557,TXN-0557-004,42,Clothing,2,34.36
557,TXN-0557-005,82,Toys,2,268.4
557,TXN-0557-005,68,Toys,5,239.78
557,TXN-0557-005,31,Electronics,5,251.93
558,TXN-0558-001,22,Toys,5,438.82
558,TXN-0558-001,25,Clothing,3,351.79
558,TXN-0558-001,88,Beauty,2,351.51
558,TXN-0558-001,33,Beauty,5,125.13
558,TXN-0558-002,52,Home,2,358.36
558,TXN-0558-002,68,Electronics,4,146.66
558,TXN-0558-002,37,Electronics,2,340.28
558,TXN-0558-002,32,Toys,5,120.1
558,TXN-0558-002,93,Home,3,69.78
558,TXN-0558-003,78,Beauty,5,367.86
558,TXN-0558-003,54,Home,4,87.18
558,TXN-0558-004,61,Clothing,3,486.79
558,TXN-0558-004,29,Clothing,3,448
558,TXN-0558-005,81,Clothing,1,426.79
558,TXN-0558-005,53,Home,2,126.69
558,TXN-0558-005,100,Beauty,1,134.59
558,TXN-0558-005,18,Beauty,3,202.19
558,TXN-0558-006,33,Electronics,2,486.28
558,TXN-0558-006,54,Clothing,4,89.81
558,TXN-0558-007,72,Home,2,444.01
558,TXN-0558-007,25,Electronics,4,20.92
558,TXN-0558-007,36,Electronics,3,184.72
558,TXN-0558-007,92,Beauty,3,105.68
558,TXN-0558-007,38,Clothing,1,43.36
558,TXN-0558-008,44,Electronics,5,136.16
558,TXN-0558-008,73,Electronics,4,322.56
558,TXN-0558-008,22,Beauty,5,268.08
558,TXN-0558-008,39,Clothing,3,192.39
558,TXN-0558-009,15,Electronics,1,84.9
558,TXN-0558-009,15,Beauty,4,140.19
558,TXN-0558-009,63,Toys,2,451.53
558,TXN-0558-009,85,Home,3,93.13
558,TXN-0558-009,77,Toys,4,90.9
559,TXN-0559-001,94,Clothing,3,111.13
559,TXN-0559-001,80,Toys,5,441.67
559,TXN-0559-001,48,Toys,1,183.27
559,TXN-0559-001,1,Beauty,4,161.46
559,TXN-0559-002,34,Electronics,1,399.48
559,TXN-0559-003,36,Home,5,92.82
559,TXN-0559-003,88,Clothing,1,173.1
559,TXN-0559-004,72,Clothing,3,165.52
559,TXN-0559-004,26,Beauty,1,363.49
559,TXN-0559-004,12,Clothing,3,205.23
559,TXN-0559-004,39,Clothing,4,269.86
559,TXN-0559-005,22,Electronics,2,373.66
559,TXN-0559-005,82,Beauty,3,317.79
559,TXN-0559-005,2,Home,4,369.51
559,TXN-0559-005,76,Home,1,364.07
559,TXN-0559-006,77,Home,2,376.23
559,TXN-0559-006,40,Toys,1,441.07
559,TXN-0559-006,19,Beauty,5,456.87
559,TXN-0559-006,77,Beauty,4,172.39
559,TXN-0559-007,10,Electronics,4,46.34
559,TXN-0559-007,75,Beauty,1,58.2
559,TXN-0559-007,22,Electronics,1,73.7
559,TXN-0559-007,25,Beauty,4,26.83
559,TXN-0559-008,98,Beauty,2,455.63
559,TXN-0559-008,62,Clothing,5,464.54
559,TXN-0559-008,80,Toys,4,395.66
560,TXN-0560-001,30,Clothing,1,463.12
560,TXN-0560-001,8,Toys,4,444.84
560,TXN-0560-001,34,Toys,5,151.2
560,TXN-0560-001,48,Beauty,4,311.15
560,TXN-0560-001,98,Home,5,304.23
560,TXN-0560-002,65,Electronics,2,21.05
560,TXN-0560-002,8,Beauty,3,46.96
560,TXN-0560-002,35,Clothing,3,199.17
560,TXN-0560-002,83,Home,2,421.88
560,TXN-0560-003,32,Toys,4,38.53
560,TXN-0560-003,46,Toys,3,88.98
560,TXN-0560-004,95,Toys,5,140.26
560,TXN-0560-004,42,Home,4,110.6
560,TXN-0560-004,97,Home,5,254.4
561,TXN-0561-001,30,Beauty,3,160.62
561,TXN-0561-001,62,Toys,4,331.74
561,TXN-0561-001,77,Toys,2,198.03
561,TXN-0561-001,56,Beauty,4,159.38
561,TXN-0561-001,81,Beauty,1,187.64
561,TXN-0561-002,78,Electronics,5,56.17
561,TXN-0561-002,1,Electronics,2,287.05
561,TXN-0561-003,44,Home,1,437.91
561,TXN-0561-003,68,Electronics,5,318.17
561,TXN-0561-004,81,Home,4,359.76
561,TXN-0561-004,80,Home,2,181.83
561,TXN-0561-004,87,Home,4,13.46
561,TXN-0561-004,63,Electronics,1,399.61
561,TXN-0561-004,12,Beauty,1,252.7
561,TXN-0561-005,50,Clothing,2,192.95
561,TXN-0561-005,84,Electronics,1,265.57
562,TXN-0562-001,36,Electronics,5,150.23
562,TXN-0562-001,65,Electronics,5,318.44
562,TXN-0562-002,52,Electronics,2,171.5
562,TXN-0562-002,36,Clothing,4,387.58
562,TXN-0562-002,98,Toys,3,23.84
562,TXN-0562-003,93,Home,3,387.85
562,TXN-0562-003,42,Home,2,245.49
562,TXN-0562-003,33,Toys,3,365.07
562,TXN-0562-003,96,Clothing,3,42.64
562,TXN-0562-004,43,Toys,3,212.56
562,TXN-0562-004,76,Beauty,1,331.54
562,TXN-0562-005,99,Clothing,2,426.7
562,TXN-0562-005,76,Clothing,5,140.51
562,TXN-0562-005,88,Home,3,439.3
562,TXN-0562-006,80,Home,4,131.12
562,TXN-0562-006,75,Toys,5,31.1
562,TXN-0562-007,29,Toys,3,138.26
562,TXN-0562-008,1,Beauty,5,134.8
562,TXN-0562-008,12,Electronics,5,358.68
562,TXN-0562-008,17,Electronics,2,210.35
562,TXN-0562-008,95,Electronics,4,445.03
563,TXN-0563-001,89,Toys,3,39.25
563,TXN-0563-001,26,Toys,4,190.68
563,TXN-0563-002,43,Clothing,5,145.74
563,TXN-0563-002,10,Electronics,2,362.89
564,TXN-0564-001,3,Electronics,1,258.01
564,TXN-0564-001,19,Beauty,4,396.35
564,TXN-0564-002,34,Home,1,39.13
564,TXN-0564-002,77,Home,5,250.53
564,TXN-0564-003,19,Toys,2,327.1
564,TXN-0564-003,45,Toys,2,331.21
564,TXN-0564-003,89,Toys,1,146.99
564,TXN-0564-003,92,Toys,1,243.08
564,TXN-0564-004,7,Clothing,2,492.78
564,TXN-0564-004,95,Clothing,1,254.78
564,TXN-0564-004,48,Electronics,3,47.98
564,TXN-0564-004,84,Electronics,2,212.72
564,TXN-0564-005,7,Clothing,1,317.08
564,TXN-0564-005,26,Beauty,2,238.26
564,TXN-0564-005,71,Toys,1,366.92
564,TXN-0564-005,88,Beauty,1,292.27
565,TXN-0565-001,63,Home,4,470.07
565,TXN-0565-001,60,Home,2,427.39
565,TXN-0565-001,44,Home,4,159.02
565,TXN-0565-001,45,Electronics,3,310.65
565,TXN-0565-002,27,Electronics,5,59.86
565,TXN-0565-003,90,Electronics,2,182.32
565,TXN-0565-003,95,Beauty,1,451.36
565,TXN-0565-003,18,Home,5,106.14
565,TXN-0565-004,48,Clothing,2,412.18
565,TXN-0565-004,69,Toys,2,100.11
565,TXN-0565-004,32,Clothing,1,106.86
566,TXN-0566-001,40,Toys,3,171.5
566,TXN-0566-002,60,Beauty,2,191.38
566,TXN-0566-003,56,Clothing,4,12.03
566,TXN-0566-004,37,Beauty,3,317.96
566,TXN-0566-004,16,Electronics,3,408.41
566,TXN-0566-004,62,Home,2,58.14
566,TXN-0566-004,54,Electronics,5,492.11
566,TXN-0566-005,85,Clothing,4,350.15
566,TXN-0566-005,75,Home,2,31.99
566,TXN-0566-005,75,Electronics,1,221.21
567,TXN-0567-001,62,Clothing,3,88.03
567,TXN-0567-001,5,Clothing,2,371.56
567,TXN-0567-001,100,Electronics,5,311.9
567,TXN-0567-002,60,Beauty,2,190.25
567,TXN-0567-002,24,Toys,3,267.71
567,TXN-0567-002,99,Toys,5,447.54
567,TXN-0567-002,76,Toys,3,415.92
567,TXN-0567-003,11,Home,3,314.35
567,TXN-0567-003,9,Toys,3,160.22
567,TXN-0567-003,51,Electronics,3,219.12
567,TXN-0567-004,19,Clothing,5,7.92
567,TXN-0567-004,34,Beauty,3,89.09
567,TXN-0567-004,20,Toys,4,250.28
567,TXN-0567-005,43,Electronics,4,445.84
567,TXN-0567-005,9,Toys,5,237.61
567,TXN-0567-005,63,Toys,3,383.43
567,TXN-0567-006,88,Electronics,4,228.46
568,TXN-0568-001,96,Toys,2,214.64
568,TXN-0568-002,98,Electronics,1,372.74
568,TXN-0568-002,65,Beauty,1,399.74
568,TXN-0568-003,86,Beauty,4,244.36
568,TXN-0568-003,92,Beauty,4,124.45
568,TXN-0568-003,90,Home,1,338.1
568,TXN-0568-004,53,Beauty,2,333.49
568,TXN-0568-005,96,Home,5,310.95
568,TXN-0568-006,50,Electronics,3,243.31
569,TXN-0569-001,63,Electronics,3,325.56
569,TXN-0569-001,92,Toys,2,435.26
569,TXN-0569-002,97,Home,4,345.2
569,TXN-0569-002,65,Electronics,1,479.94
569,TXN-0569-002,88,Beauty,4,454.1
569,TXN-0569-002,51,Toys,5,39.77
569,TXN-0569-002,46,Home,1,347.82
569,TXN-0569-003,54,Home,1,430.5
569,TXN-0569-003,54,Toys,5,446.29
569,TXN-0569-003,6,Toys,2,213.19
569,TXN-0569-004,50,Electronics,4,321.42
569,TXN-0569-004,44,Toys,3,160.22
569,TXN-0569-005,15,Beauty,2,107.49
569,TXN-0569-005,43,Home,2,97.75
569,TXN-0569-005,34,Electronics,1,257.83
569,TXN-0569-005,48,Home,5,205.02
569,TXN-0569-006,17,Beauty,2,322.41
569,TXN-0569-006,55,Toys,4,423.6
569,TXN-0569-006,40,Toys,4,291.97
569,TXN-0569-006,71,Electronics,5,243.46
569,TXN-0569-006,97,Toys,5,495.25
569,TXN-0569-007,11,Toys,4,465.21
569,TXN-0569-007,8,Electronics,2,249.86
569,TXN-0569-008,34,Clothing,4,287.5
569,TXN-0569-009,24,Electronics,5,367.23
569,TXN-0569-009,55,Electronics,2,121.36
570,TXN-0570-001,18,Home,3,205.66
570,TXN-0570-002,15,Home,4,105.88
571,TXN-0571-001,97,Toys,1,287.48
571,TXN-0571-002,55,Clothing,4,498.12
571,TXN-0571-002,84,Beauty,5,184.6
571,TXN-0571-002,45,Clothing,4,7.19
571,TXN-0571-002,20,Clothing,2,10.98
571,TXN-0571-002,25,Electronics,4,237.87
571,TXN-0571-003,63,Home,3,198.84
571,TXN-0571-003,94,Electronics,2,384.34
571,TXN-0571-003,67,Electronics,1,5.92
572,TXN-0572-001,2,Beauty,2,428.3
572,TXN-0572-001,21,Home,2,14.14
572,TXN-0572-001,97,Clothing,3,384.66
572,TXN-0572-002,91,Home,3,433.11
572,TXN-0572-002,49,Clothing,3,68.03
572,TXN-0572-003,44,Home,1,62.39
572,TXN-0572-003,66,Clothing,1,482.84
573,TXN-0573-001,1,Home,5,168.11
573,TXN-0573-001,86,Home,2,332.35
573,TXN-0573-001,72,Electronics,2,459.65
573,TXN-0573-001,86,Beauty,1,51.47
573,TXN-0573-001,21,Toys,1,235.98
573,TXN-0573-002,4,Clothing,4,214.83
573,TXN-0573-002,51,Clothing,4,327.21
573,TXN-0573-002,79,Electronics,4,91.72
573,TXN-0573-002,10,Clothing,2,210
573,TXN-0573-002,42,Toys,5,143.54
573,TXN-0573-003,25,Clothing,4,307.5
573,TXN-0573-004,86,Toys,3,494.01
573,TXN-0573-004,4,Clothing,4,183.81
574,TXN-0574-001,82,Clothing,1,331.77
574,TXN-0574-001,20,Electronics,3,67.44
574,TXN-0574-001,89,Home,3,210.2
574,TXN-0574-002,75,Electronics,1,407.58
574,TXN-0574-003,7,Electronics,4,253.16
574,TXN-0574-003,72,Beauty,4,395.89
574,TXN-0574-004,90,Home,3,80.12
574,TXN-0574-004,80,Electronics,5,303.8
574,TXN-0574-005,46,Clothing,5,478.32
574,TXN-0574-005,31,Toys,5,450.23
574,TXN-0574-005,1,Beauty,3,64.8
574,TXN-0574-005,76,Home,4,250.84
574,TXN-0574-005,35,Toys,1,126.82
574,TXN-0574-006,53,Electronics,4,209.9
574,TXN-0574-007,18,Toys,2,479.61
574,TXN-0574-007,91,Home,1,420.64
574,TXN-0574-007,84,Electronics,3,355.68
575,TXN-0575-001,86,Beauty,2,283.55
575,TXN-0575-001,72,Electronics,5,390.45
575,TXN-0575-001,25,Electronics,3,231.72
575,TXN-0575-001,53,Home,1,362.31
575,TXN-0575-001,31,Toys,5,422.9
575,TXN-0575-002,81,Electronics,1,389.59
575,TXN-0575-002,5,Toys,1,350.23
575,TXN-0575-002,77,Electronics,4,373.68
575,TXN-0575-003,25,Clothing,2,284.34
575,TXN-0575-003,84,Electronics,5,379.52
575,TXN-0575-003,50,Beauty,1,291.69
575,TXN-0575-003,37,Beauty,2,320.37
575,TXN-0575-003,4,Home,4,57.51
576,TXN-0576-001,86,Clothing,4,22
576,TXN-0576-001,68,Home,5,25.59
576,TXN-0576-001,57,Clothing,1,336.13
576,TXN-0576-002,29,Clothing,5,470.21
576,TXN-0576-003,9,Clothing,1,380.38
576,TXN-0576-004,80,Home,4,426.95
576,TXN-0576-004,55,Clothing,4,86.13
576,TXN-0576-004,3,Clothing,4,115.65
576,TXN-0576-004,100,Electronics,5,115.78
576,TXN-0576-004,49,Electronics,4,244.09
577,TXN-0577-001,82,Beauty,5,316.32
577,TXN-0577-001,1,Electronics,4,331.38
577,TXN-0577-001,42,Home,3,420.3
577,TXN-0577-001,25,Toys,4,247.11
577,TXN-0577-002,41,Electronics,4,410.26
578,TXN-0578-001,77,Clothing,1,199.27
578,TXN-0578-001,93,Toys,1,297.22
578,TXN-0578-002,35,Home,5,328.63
578,TXN-0578-002,64,Clothing,1,378.75
578,TXN-0578-002,67,Toys,4,269.23
578,TXN-0578-003,21,Electronics,2,490.61
578,TXN-0578-004,76,Clothing,4,420.36
578,TXN-0578-004,54,Clothing,3,139.7
578,TXN-0578-005,100,Toys,1,344.78
578,TXN-0578-005,73,Electronics,5,30.62
578,TXN-0578-005,2,Beauty,3,196.12
578,TXN-0578-005,41,Toys,4,385.44
578,TXN-0578-006,6,Beauty,1,458.6
578,TXN-0578-007,5,Home,2,261.93
579,TXN-0579-001,33,Home,4,459.25
579,TXN-0579-001,91,Clothing,3,365.59
579,TXN-0579-001,37,Clothing,4,377.85
579,TXN-0579-002,74,Beauty,5,304.17
579,TXN-0579-002,14,Clothing,1,289.32
579,TXN-0579-003,74,Home,4,38.5
579,TXN-0579-003,29,Clothing,1,104.56
579,TXN-0579-003,2,Electronics,3,67.3
579,TXN-0579-004,82,Electronics,2,182.44
579,TXN-0579-004,9,Beauty,1,483.41
579,TXN-0579-004,75,Beauty,2,379.07
579,TXN-0579-004,77,Electronics,1,291.02
579,TXN-0579-004,22,Toys,3,36.21
579,TXN-0579-005,41,Toys,4,312.62
579,TXN-0579-005,95,Toys,1,365.71
579,TXN-0579-006,98,Clothing,2,281.12
579,TXN-0579-006,91,Home,4,493.69
579,TXN-0579-007,56,Beauty,4,416.54
579,TXN-0579-007,94,Toys,5,469.27
579,TXN-0579-007,10,Clothing,3,13.26
579,TXN-0579-007,28,Toys,5,409.96
580,TXN-0580-001,71,Clothing,5,233.26
580,TXN-0580-001,38,Clothing,1,266.38
580,TXN-0580-001,66,Clothing,4,123.22
580,TXN-0580-001,89,Toys,2,318.65
580,TXN-0580-002,91,Beauty,2,195.49
580,TXN-0580-002,49,Clothing,5,87.59
580,TXN-0580-002,1,Home,1,177.38
580,TXN-0580-002,40,Toys,1,277.71
580,TXN-0580-003,29,Clothing,1,43.45
580,TXN-0580-004,66,Home,1,173.85
580,TXN-0580-004,58,Home,4,249.18
580,TXN-0580-004,76,Clothing,5,278.57
580,TXN-0580-004,18,Beauty,2,34.24
580,TXN-0580-005,68,Home,3,402.89
580,TXN-0580-005,35,Beauty,3,254.22
580,TXN-0580-006,31,Beauty,2,211.73
580,TXN-0580-006,49,Home,4,267.28
581,TXN-0581-001,77,Clothing,3,381.01
581,TXN-0581-002,85,Clothing,4,165.2
581,TXN-0581-002,97,Home,1,98.72
581,TXN-0581-002,52,Electronics,5,421.56
581,TXN-0581-002,62,Electronics,3,51.9
581,TXN-0581-003,41,Clothing,4,181.42
581,TXN-0581-003,23,Electronics,4,360.99
581,TXN-0581-003,39,Toys,5,77.38
581,TXN-0581-004,18,Home,5,288.86
581,TXN-0581-004,7,Beauty,5,185.82
581,TXN-0581-004,14,Beauty,1,160.76
581,TXN-0581-005,61,Clothing,2,274.01
581,TXN-0581-005,45,Beauty,3,232.67
581,TXN-0581-005,37,Home,4,496.63
581,TXN-0581-005,84,Electronics,1,332.2
581,TXN-0581-006,2,Toys,5,105.13
581,TXN-0581-006,95,Clothing,1,430.44
581,TXN-0581-006,29,Electronics,4,165.19
581,TXN-0581-006,8,Clothing,4,163.42
581,TXN-0581-006,55,Beauty,2,461.26
581,TXN-0581-007,96,Electronics,4,105.36
581,TXN-0581-007,31,Clothing,5,291.15
581,TXN-0581-007,32,Electronics,5,485.93
581,TXN-0581-008,18,Electronics,3,228.77
581,TXN-0581-008,44,Beauty,3,432.47
581,TXN-0581-008,44,Home,5,469.59
581,TXN-0581-009,52,Clothing,5,274.24
581,TXN-0581-009,82,Clothing,2,480.95
582,TXN-0582-001,60,Beauty,4,59.5
582,TXN-0582-001,68,Home,2,359.05
582,TXN-0582-002,81,Home,5,468.08
582,TXN-0582-002,95,Electronics,4,211.89
582,TXN-0582-002,24,Clothing,4,17.17
582,TXN-0582-002,88,Toys,3,327.47
582,TXN-0582-002,36,Home,5,379.93
582,TXN-0582-003,53,Toys,1,287.54
582,TXN-0582-003,25,Beauty,5,81.73
582,TXN-0582-004,36,Beauty,2,466.91
582,TXN-0582-004,90,Clothing,2,257.66
582,TXN-0582-004,90,Beauty,4,96.79
582,TXN-0582-004,31,Toys,3,434.43
582,TXN-0582-004,13,Toys,3,140.91
582,TXN-0582-005,36,Beauty,5,308.39
582,TXN-0582-005,41,Toys,5,444.47
582,TXN-0582-005,31,Beauty,3,384.08
582,TXN-0582-006,30,Electronics,4,116.21
582,TXN-0582-007,21,Toys,2,218.39
582,TXN-0582-007,25,Electronics,3,436.18
582,TXN-0582-008,40,Home,5,407.6
583,TXN-0583-001,49,Electronics,4,54.63
583,TXN-0583-001,65,Toys,4,328.85
583,TXN-0583-001,12,Clothing,2,390.83
583,TXN-0583-001,47,Beauty,5,211.82
583,TXN-0583-001,70,Home,5,160.3
583,TXN-0583-002,81,Clothing,3,221.94
583,TXN-0583-002,7,Toys,5,91.55
583,TXN-0583-002,3,Toys,2,426.26
583,TXN-0583-003,57,Clothing,5,301
583,TXN-0583-003,84,Electronics,4,236.08
583,TXN-0583-003,86,Clothing,4,108.62
583,TXN-0583-003,51,Clothing,2,13.14
583,TXN-0583-003,71,Electronics,4,25.73
583,TXN-0583-004,21,Home,2,259.5
583,TXN-0583-004,2,Clothing,2,351.99
583,TXN-0583-004,52,Electronics,5,29.31
583,TXN-0583-004,37,Home,3,287.63
583,TXN-0583-005,56,Clothing,3,427.35
583,TXN-0583-006,88,Beauty,2,471.68
583,TXN-0583-006,8,Beauty,4,208.96
583,TXN-0583-007,56,Clothing,2,264.46
583,TXN-0583-007,47,Electronics,3,40.82
583,TXN-0583-007,97,Beauty,5,319.65
583,TXN-0583-007,59,Toys,4,80.37
584,TXN-0584-001,46,Beauty,1,318.76
584,TXN-0584-001,66,Electronics,5,216.36
584,TXN-0584-001,5,Home,4,374.99
584,TXN-0584-001,95,Beauty,2,433.82
584,TXN-0584-001,1,Electronics,4,297.61
585,TXN-0585-001,57,Electronics,5,331.76
585,TXN-0585-002,66,Toys,1,454.96
585,TXN-0585-002,93,Home,2,451.25
585,TXN-0585-003,10,Beauty,4,197.49
585,TXN-0585-003,63,Toys,5,147.51
585,TXN-0585-003,61,Clothing,2,455.04
585,TXN-0585-004,45,Beauty,2,456.03
585,TXN-0585-004,36,Clothing,2,388.22
585,TXN-0585-004,74,Clothing,3,136.71
585,TXN-0585-004,33,Beauty,4,42.75
586,TXN-0586-001,83,Beauty,4,379.19
586,TXN-0586-002,67,Electronics,1,88.62
586,TXN-0586-002,85,Beauty,3,321.15
586,TXN-0586-002,96,Beauty,4,219.69
586,TXN-0586-002,13,Electronics,5,173.21
586,TXN-0586-002,29,Clothing,1,252.31
586,TXN-0586-003,33,Home,5,381.38
586,TXN-0586-004,33,Beauty,2,283.64
586,TXN-0586-004,71,Clothing,3,378.1
586,TXN-0586-004,75,Clothing,2,7.86
586,TXN-0586-005,65,Toys,1,181.49
586,TXN-0586-005,84,Clothing,1,256.96
586,TXN-0586-006,18,Beauty,4,437.11
586,TXN-0586-006,71,Beauty,1,486.23
586,TXN-0586-006,21,Home,5,217.91
586,TXN-0586-007,6,Electronics,1,241.23
586,TXN-0586-007,30,Clothing,3,376.17
586,TXN-0586-007,77,Beauty,2,444.26
587,TXN-0587-001,31,Beauty,2,410.08
587,TXN-0587-001,89,Clothing,3,27.68
587,TXN-0587-001,97,Clothing,4,129.05
587,TXN-0587-002,20,Clothing,5,119.03
587,TXN-0587-002,37,Electronics,1,380.55
587,TXN-0587-002,87,Clothing,4,322.97
587,TXN-0587-002,46,Electronics,2,300.08
587,TXN-0587-003,35,Clothing,5,379.97
587,TXN-0587-003,95,Toys,1,99.58
587,TXN-0587-003,4,Toys,4,322.08
587,TXN-0587-003,13,Electronics,5,208.68
587,TXN-0587-003,32,Clothing,5,326.18
587,TXN-0587-004,41,Beauty,3,487.43
587,TXN-0587-004,97,Electronics,5,428.2
587,TXN-0587-004,85,Beauty,3,294.35
587,TXN-0587-004,41,Beauty,5,67
587,TXN-0587-004,28,Home,4,89.35
587,TXN-0587-005,79,Beauty,4,130.3
587,TXN-0587-006,61,Toys,2,286.16
587,TXN-0587-006,89,Beauty,4,66.81
587,TXN-0587-006,33,Beauty,1,104.2
587,TXN-0587-007,46,Home,5,341.4
587,TXN-0587-007,65,Electronics,5,201.08
587,TXN-0587-007,87,Home,2,242.04
588,TXN-0588-001,77,Home,4,191.63
588,TXN-0588-001,1,Home,2,113.47
588,TXN-0588-001,49,Beauty,3,426.34
588,TXN-0588-002,34,Beauty,2,8.31
588,TXN-0588-002,14,Toys,1,100.52
588,TXN-0588-002,67,Toys,2,253.03
588,TXN-0588-002,20,Electronics,2,396.31
588,TXN-0588-003,81,Electronics,1,156.54
588,TXN-0588-003,75,Clothing,3,62.9
588,TXN-0588-003,3,Clothing,4,305.81
588,TXN-0588-003,91,Electronics,4,487.27
588,TXN-0588-003,48,Clothing,4,212.27
588,TXN-0588-004,72,Beauty,2,334.89
588,TXN-0588-004,13,Home,2,203.19
588,TXN-0588-004,67,Beauty,4,160.97
588,TXN-0588-005,83,Toys,1,128
588,TXN-0588-005,32,Home,4,443.77
588,TXN-0588-005,21,Toys,5,118.87
588,TXN-0588-006,29,Beauty,2,478.38
588,TXN-0588-006,98,Electronics,2,301.71
588,TXN-0588-006,18,Home,1,263.35
588,TXN-0588-006,69,Electronics,2,94.52
588,TXN-0588-006,72,Home,2,148.69
588,TXN-0588-007,12,Beauty,3,311.6
588,TXN-0588-008,63,Electronics,4,489.25
588,TXN-0588-008,35,Home,2,337.62
588,TXN-0588-008,84,Home,4,23.29
588,TXN-0588-008,98,Toys,5,24.73
588,TXN-0588-008,54,Home,5,38.59
588,TXN-0588-009,47,Home,3,289.61
588,TXN-0588-009,58,Clothing,5,195.55
588,TXN-0588-009,100,Beauty,2,387.79
588,TXN-0588-010,3,Electronics,4,106.77
588,TXN-0588-010,52,Toys,5,52.8
588,TXN-0588-010,7,Toys,1,150.2
589,TXN-0589-001,91,Home,3,217.51
590,TXN-0590-001,28,Beauty,4,428.47
590,TXN-0590-001,21,Beauty,5,331.82
590,TXN-0590-001,65,Home,4,401.93
590,TXN-0590-002,74,Toys,1,196.67
590,TXN-0590-002,65,Home,2,119.64
590,TXN-0590-002,32,Electronics,1,63.76
590,TXN-0590-002,34,Toys,3,222.63
590,TXN-0590-003,92,Home,4,466.86
590,TXN-0590-003,15,Clothing,4,167.21
590,TXN-0590-003,62,Clothing,5,416.8
590,TXN-0590-003,71,Clothing,5,420.83
590,TXN-0590-003,22,Home,5,313.78
590,TXN-0590-004,66,Electronics,2,132.84
590,TXN-0590-004,87,Toys,1,314.14
590,TXN-0590-004,52,Beauty,5,149.64
590,TXN-0590-004,93,Electronics,5,390.3
590,TXN-0590-004,48,Clothing,4,358.06
590,TXN-0590-005,91,Electronics,2,230.59
590,TXN-0590-006,27,Beauty,5,163.83
590,TXN-0590-006,73,Home,4,15.79
590,TXN-0590-006,16,Home,5,418.13
590,TXN-0590-006,33,Toys,1,139.14
590,TXN-0590-007,1,Beauty,1,374.44
590,TXN-0590-007,35,Beauty,4,187.95
590,TXN-0590-007,6,Clothing,2,388.24
590,TXN-0590-008,7,Home,3,484.65
590,TXN-0590-009,57,Toys,4,83.66
590,TXN-0590-010,68,Clothing,2,367.82
590,TXN-0590-010,65,Electronics,3,81.17
590,TXN-0590-010,27,Electronics,3,497.47
590,TXN-0590-010,92,Home,5,412.3
591,TXN-0591-001,20,Electronics,1,399.5
591,TXN-0591-001,83,Toys,4,346.38
591,TXN-0591-001,53,Home,3,495.93
591,TXN-0591-001,58,Electronics,5,451.16
591,TXN-0591-001,60,Toys,2,477.6
591,TXN-0591-002,9,Beauty,3,97.82
591,TXN-0591-002,76,Clothing,3,325.54
591,TXN-0591-002,76,Beauty,4,348.13
591,TXN-0591-002,64,Home,1,281.33
591,TXN-0591-003,92,Home,1,385.09
591,TXN-0591-003,14,Home,3,464.55
591,TXN-0591-004,33,Beauty,2,178.35
591,TXN-0591-005,6,Electronics,1,104.48
591,TXN-0591-006,53,Home,4,235.1
591,TXN-0591-007,62,Beauty,4,59.7
591,TXN-0591-007,20,Home,5,496.48
592,TXN-0592-001,14,Home,4,110.43
592,TXN-0592-001,42,Beauty,4,437.31
592,TXN-0592-001,98,Electronics,2,499.79
592,TXN-0592-001,59,Clothing,5,361.75
592,TXN-0592-002,89,Electronics,2,258.3
